places,address,link,user,star,creat_date,comment,data_llm
Trường_Đại_học_FPT_Cần_Thơ,"600 Nguyễn Văn Cừ Nối Dài, An Bình, Bình Thủy, Cần Thơ 900000","https://www.google.com/maps/place/Tr%C6%B0%E1%BB%9Dng+%C4%90%E1%BA%A1i+h%E1%BB%8Dc+FPT+C%E1%BA%A7n+Th%C6%A1/@10.0124518,105.7324316,17z/data=!4m6!3m5!1s0x31a0882139720a77:0x3916a227d0b95a64!8m2!3d10.0124518!4d105.7324316!16s%2Fg%2F11c6w2mjqm?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDQwMi4xIKXMDSoASAFQAw%3D%3D",王琮瑋,5.0,2024-07-06,"[ENG] I am excited to announce a new partnership between FPT University Can Tho and Me. This collaboration will focus on several key areas: 1. Industry-academia collaboration between Taiwanese and Vietnamese businesses: We will facilitate partnerships between Taiwanese and Vietnamese businesses to promote industry-academia collaboration. This will involve connecting businesses with universities and research institutions to share knowledge and resources, and to develop joint projects and training programs. 2. Mentorship for student entrepreneurs: We will provide mentorship and support to student entrepreneurs at FPT University Can Tho. This will involve providing guidance on business development, fundraising, and market entry strategies. We will also connect students with potential investors and partners. 3. Internship and market expansion opportunities for Taiwanese businesses: We will connect Taiwanese businesses with internship and market expansion opportunities in Vietnam. This will involve helping businesses find qualified interns and employees, and identifying potential partners and customers in Vietnam. ► I would like to express my gratitude to Vice President Mr. Bay for his strong support of this partnership. I share his vision of providing students with opportunities to learn and work in an international environment, and to develop their skills in multiple domains. I would also like to thank Mr. Luan , a long-time friend, for his instrumental role in bringing this partnership to fruition. ► In the spirit of collaboration, we are inviting several Taiwanese organizations and schools to join us in this partnership. We will provide the necessary resources to support our students and partners in achieving their goals. This partnership is not only about providing opportunities for students to learn and work in an international environment, but also about helping more Taiwanese businesses succeed in the Vietnamese market. ► Taiwanese businesses can collaborate with FPT University Can Tho and local businesses on research and technology transfer projects. They can also participate in entrepreneurship programs and competitions organized by FPT University. I encourage everyone to join us in this exciting collaboration. Please contact me if you are interested in learning more.","
{
    ""danh_sach_tu_tot"": ""excited, strong support, vision, instrumental role, collaboration, inviting, necessary resources, support, achieving their goals, providing opportunities, succeed, collaborate, participate, encourage, exciting"",
    ""danh_sach_tu_xau"": null
}
"
Trường_Đại_học_FPT_Cần_Thơ,"600 Nguyễn Văn Cừ Nối Dài, An Bình, Bình Thủy, Cần Thơ 900000","https://www.google.com/maps/place/Tr%C6%B0%E1%BB%9Dng+%C4%90%E1%BA%A1i+h%E1%BB%8Dc+FPT+C%E1%BA%A7n+Th%C6%A1/@10.0124518,105.7324316,17z/data=!4m6!3m5!1s0x31a0882139720a77:0x3916a227d0b95a64!8m2!3d10.0124518!4d105.7324316!16s%2Fg%2F11c6w2mjqm?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDQwMi4xIKXMDSoASAFQAw%3D%3D",Việt Vinh Bùi,5.0,2025-04-06,Very Good,"
{
    ""danh_sach_tu_tot"": ""Very Good"",
    ""danh_sach_tu_xau"": """"
}
"
Trường_Đại_học_FPT_Cần_Thơ,"600 Nguyễn Văn Cừ Nối Dài, An Bình, Bình Thủy, Cần Thơ 900000","https://www.google.com/maps/place/Tr%C6%B0%E1%BB%9Dng+%C4%90%E1%BA%A1i+h%E1%BB%8Dc+FPT+C%E1%BA%A7n+Th%C6%A1/@10.0124518,105.7324316,17z/data=!4m6!3m5!1s0x31a0882139720a77:0x3916a227d0b95a64!8m2!3d10.0124518!4d105.7324316!16s%2Fg%2F11c6w2mjqm?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDQwMi4xIKXMDSoASAFQAw%3D%3D",Norman Edward,5.0,2024-07-06,Great,"
{
    ""danh_sach_tu_tot"": ""Great"",
    ""danh_sach_tu_xau"": """"
}
"
Trường_Đại_học_FPT_Cần_Thơ,"600 Nguyễn Văn Cừ Nối Dài, An Bình, Bình Thủy, Cần Thơ 900000","https://www.google.com/maps/place/Tr%C6%B0%E1%BB%9Dng+%C4%90%E1%BA%A1i+h%E1%BB%8Dc+FPT+C%E1%BA%A7n+Th%C6%A1/@10.0124518,105.7324316,17z/data=!4m6!3m5!1s0x31a0882139720a77:0x3916a227d0b95a64!8m2!3d10.0124518!4d105.7324316!16s%2Fg%2F11c6w2mjqm?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDQwMi4xIKXMDSoASAFQAw%3D%3D",Thaycacac,5.0,2025-04-06,Good university,"
{
    ""danh_sach_tu_tot"": ""Good"",
    ""danh_sach_tu_xau"": null
}
"
Trường_Đại_học_FPT_Cần_Thơ,"600 Nguyễn Văn Cừ Nối Dài, An Bình, Bình Thủy, Cần Thơ 900000","https://www.google.com/maps/place/Tr%C6%B0%E1%BB%9Dng+%C4%90%E1%BA%A1i+h%E1%BB%8Dc+FPT+C%E1%BA%A7n+Th%C6%A1/@10.0124518,105.7324316,17z/data=!4m6!3m5!1s0x31a0882139720a77:0x3916a227d0b95a64!8m2!3d10.0124518!4d105.7324316!16s%2Fg%2F11c6w2mjqm?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDQwMi4xIKXMDSoASAFQAw%3D%3D",Hoàng Anh Vũ Nguyễn,5.0,2025-04-06,Good! 👍 …,"
{
    ""danh_sach_tu_tot"": ""Good"",
    ""danh_sach_tu_xau"": """"
}
"
Trường_Đại_học_FPT_Cần_Thơ,"600 Nguyễn Văn Cừ Nối Dài, An Bình, Bình Thủy, Cần Thơ 900000","https://www.google.com/maps/place/Tr%C6%B0%E1%BB%9Dng+%C4%90%E1%BA%A1i+h%E1%BB%8Dc+FPT+C%E1%BA%A7n+Th%C6%A1/@10.0124518,105.7324316,17z/data=!4m6!3m5!1s0x31a0882139720a77:0x3916a227d0b95a64!8m2!3d10.0124518!4d105.7324316!16s%2Fg%2F11c6w2mjqm?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDQwMi4xIKXMDSoASAFQAw%3D%3D",khanh vo hong,5.0,2025-04-06,Great,"
{
    ""danh_sach_tu_tot"": ""Great"",
    ""danh_sach_tu_xau"": """"
}
"
Trường_Đại_học_FPT_Cần_Thơ,"600 Nguyễn Văn Cừ Nối Dài, An Bình, Bình Thủy, Cần Thơ 900000","https://www.google.com/maps/place/Tr%C6%B0%E1%BB%9Dng+%C4%90%E1%BA%A1i+h%E1%BB%8Dc+FPT+C%E1%BA%A7n+Th%C6%A1/@10.0124518,105.7324316,17z/data=!4m6!3m5!1s0x31a0882139720a77:0x3916a227d0b95a64!8m2!3d10.0124518!4d105.7324316!16s%2Fg%2F11c6w2mjqm?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDQwMi4xIKXMDSoASAFQAw%3D%3D",Thắng Môi Trường,1.0,2024-11-06,"The school is beautiful but the security guard hates it. If the shipper doesn't deliver the goods, people will slowly turn around and chase them away. The security guard needs to be retrained. If you leave the sign inside, the two-wheeled vehicle will stop there and the shipper will run up to the sign and not let you chase you.","
{
    ""danh_sach_tu_tot"": ""beautiful"",
    ""danh_sach_tu_xau"": ""hates, slowly, chase away""
}
"
Trường_Đại_học_FPT_Cần_Thơ,"600 Nguyễn Văn Cừ Nối Dài, An Bình, Bình Thủy, Cần Thơ 900000","https://www.google.com/maps/place/Tr%C6%B0%E1%BB%9Dng+%C4%90%E1%BA%A1i+h%E1%BB%8Dc+FPT+C%E1%BA%A7n+Th%C6%A1/@10.0124518,105.7324316,17z/data=!4m6!3m5!1s0x31a0882139720a77:0x3916a227d0b95a64!8m2!3d10.0124518!4d105.7324316!16s%2Fg%2F11c6w2mjqm?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDQwMi4xIKXMDSoASAFQAw%3D%3D",Thiện Nhân Tào,5.0,2024-12-06,"FPT University has a modern learning environment and practical training programs, helping students develop professional and soft skills. Good facilities, many useful extracurricular activities, but tuition is quite high.","
{
    ""danh_sach_tu_tot"": ""modern, practical, develop, professional, soft skills, good, useful"",
    ""danh_sach_tu_xau"": ""high""
}
"
Trường_Đại_học_FPT_Cần_Thơ,"600 Nguyễn Văn Cừ Nối Dài, An Bình, Bình Thủy, Cần Thơ 900000","https://www.google.com/maps/place/Tr%C6%B0%E1%BB%9Dng+%C4%90%E1%BA%A1i+h%E1%BB%8Dc+FPT+C%E1%BA%A7n+Th%C6%A1/@10.0124518,105.7324316,17z/data=!4m6!3m5!1s0x31a0882139720a77:0x3916a227d0b95a64!8m2!3d10.0124518!4d105.7324316!16s%2Fg%2F11c6w2mjqm?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDQwMi4xIKXMDSoASAFQAw%3D%3D",Nguyen Thi Huynh Nhi,4.0,2024-04-06,"The campus is quite large, modern looking, suitable for those who are passionate about learning in the field of technology. Located near the center so convenient to travel.","
{
    ""danh_sach_tu_tot"": ""large, modern looking, suitable, passionate, convenient"",
    ""danh_sach_tu_xau"": """"
}
"
Trường_Đại_học_FPT_Cần_Thơ,"600 Nguyễn Văn Cừ Nối Dài, An Bình, Bình Thủy, Cần Thơ 900000","https://www.google.com/maps/place/Tr%C6%B0%E1%BB%9Dng+%C4%90%E1%BA%A1i+h%E1%BB%8Dc+FPT+C%E1%BA%A7n+Th%C6%A1/@10.0124518,105.7324316,17z/data=!4m6!3m5!1s0x31a0882139720a77:0x3916a227d0b95a64!8m2!3d10.0124518!4d105.7324316!16s%2Fg%2F11c6w2mjqm?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDQwMi4xIKXMDSoASAFQAw%3D%3D",Hùynh Thiên Phạm,5.0,2025-04-06,"The environment is suitable for studying, exercising and sports activities. Many amenities suitable for students. A place worth considering for those who are or are about to finish high school. Quality instructors help students develop comprehensively. Technology is quite modern.","
{
    ""danh_sach_tu_tot"": ""suitable, worth considering, quality, comprehensively, modern"",
    ""danh_sach_tu_xau"": null
}
"
